31,48,20,20,-4,-19,-3,1,-17,-13,-22,21,-1,33,-1,-26,-43,-14,-45,-27,36,2,48,44,50,28,-24,-29,-8,27,38,-21,-22,-8,-42,18,-45,-14,40,-43,-5,-31,48,49,14,6,-11,33,-9,-48,9,-12,-36,-32,32,27,-23,43,14,22,-39,-9,-29,14,17,-20,0,38,41,14,36,-21,-17,50,-6,38,18,51,-36,31,40,-4,-7,18,47,49,-2,-45,28,3,-25,-33,17,21,-20,-33,37,22,55,47,-48,-18,19,17,16,10,-23,-25,-22,-36,-41,-34,35,10,21,-23,-6,-24,-27,22,-21,-24,-47,28,11,-5,6,43,-34,-17,-40,5,18,-5,-4,3,-20,-40,51,-28,9,-33,19,-24,-24,-49,-35,13,32,-47,-23,-40,0,-46,48,17,29,-39,51,-44,-49,22,-46,8,-47,-5,-43,-24,-8,-23,42,12,-41,33,-15,0,1,-2,31,22,28,1,-46,35,-10,42,29,35,20,-1,-40,6,-18,10,44,6,-7,29,-48,12,46,-24,6,-9,51,48,-20,-16,9,2,-30,-10,-22,-18,-39,-5,-22,-31,-49,11,-50,-19,-44,-38,-1,26,18,15,23,-27,48,-49,16,-45,11,-38,-50,50,-3,-7,-48,-6,-34,-41,-23,23,-31,-4,14,15,-36,-20,49,51,48,6,45,-44,-21,36,-37,31,47,25,-7,16,-21,-2,45,-29,-40,6,-40,-1,-23,-23,17,48,-49,-10,-30,-36,0,27,11,42,-22,-3,10,35,2,-16,41,-22,-23,40,-15,46,31,-29,-13,-35,52,0,11,3,-18,19,-37,30,14,-23,9,-12,-30,32,-42,-7,-21,15,-45,45,-27,-36,16,-43,-4,37,35,-7,42,15,-33,13,2,-9,-48,-48,-19,-10,-32,26,-28,-18,-32,13,-6,-47,49,13,-2,35,15,16,28,24,28,42,48,-29,-9,4,21,-7,33,-50,45,4,-22,15,37,47,-48,34,-5,-7,-17,25,7,27,8,34,-23,-37,-22,34,-20,-43,34,-7,-38,-48,-9,-37,3,-11,-29,14,18,20
-50,-45,12,-11,-46,22,-9,-89,-40,-77,-43,-69,-88,-21,-61,18,0,-17,-73,-51,10,-88,-99,-6,-30,47,8,2,-2,-42,-32,-28,-19,47,-10,15,11,43,-3,-5,-29,-18,-48,-10,-17,23,-11,39,5,-28,-23,-12,-36,-3,42,-31,-33,-15,-50,1,43,-29,1,15,16,-37,24,-42,-27,-44,44,-4,-20,-48,-46,-55,-33,-4,-56,16,-4,-34,-28,-22,-72,-35,-54,-30,-77,0,-52,-55,-81,22,37,-5,9,9,-58,-20,31,-19,-13,8,2,-21,-7,49,50,30,47,26,-37,-19,33,-6,2,44,36,23,15,-8,-50,-20,-19,7,16,-9,-37,-28,-60,26,-35,-23,-61,-28,-40,-38,-58,-7,-26,-71,-7,-82,-32,-7,-37,-5,-37,-66,-22,6,-24,28,20,21,-20,-26,-5,38,-50,-10,28,-33,25,-41,-8,42,-5,13,-21,19,26,26,-11,-55,-2,-59,-55,7,-45,3,-79,-29,7,-30,-19,0,-40,-21,21,-65,-10,-10,-21,-58,17,-11,1,-55,15,45,-18,37,-8,-36,11,38,-11,-43,16,-23,24,31,-9,-49,-19,-50,-18,27,-35,24,10,-38,-45,24,30,-28,-25,-37,-23,40,13,-47,2,43,-25,-41,-47,-27,-42,18,12,-34,5,27,10,-5,14,-3,-31,-34,-73,-4,-10,-8,-19,-52,-16,-33,5,-1,12,-29,7,-38,-37,-28,-32,-45,-9,-43,-8,-18,-26,33,25,44,10,9,-39,6,34,-11,-44,29,40,-6,-7,34,-46,4,24,-48,-32,-47,-13,-29,30,-35,-14,1,-20,31,17,-22,33,-45,7,-41,-44,-34,-33,-35,-10,27,-59,-24,-49,-50,-27,-3,-14,27,-2,-36,46,31,-47,-16,24,-22,30,-31,-43,-11,-27,-47,-48,-52,29,-8,33,-29,-36,-49,-3,-44,-17,-56,-20,-12,-46,-35,-28,-55,21,0,-27,38,-16,-50,-4,-14,-33,28,1,-38,5,24,15,-24,-59,-53,-41,-6,26,32,-38,-7,-35,14,-1,9,-36,-48,-22,-5,16,-61,45,-3,-22,12,-22,32,36,22,3,23
-9,-6,41,-27,41,8,-45,-27,-33,28,46,-44,18,2,-28,28,-19,-8,16,37,-22,-27,-4,17,21,-6,-46,-7,40,-39,32,-28,-11,-33,-44,-29,31,20,-37,18,49,4,0,-28,18,-27,-27,44,-20,11,2,2,11,27,18,-1,-51,-38,6,-35,20,-28,-27,26,-14,38,-55,-31,3,-26,57,49,0,-50,-1,-32,9,0,31,-12,0,-52,-64,-20,-3,-10,40,21,-14,-6,-27,-18,-9,37,51,3,27,-30,34,-27,-27,1,11,-7,-15,46,-11,50,-38,13,-48,22,46,-10,-14,4,-22,-26,-2,24,25,40,-23,28,-42,24,-44,0,14,-34,-12,-46,17,11,14,57,53,51,28,55,-42,14,38,25,56,6,34,-9,-36,-2,-3,-59,31,48,-47,-45,-21,3,-52,-50,7,-7,-2,-24,19,6,27,35,-16,-51,-61,21,-45,36,17,-22,30,-5,-28,0,9,60,35,-13,-38,42,-15,33,40,-17,-19,20,32,-7,22,-17,-10,33,36,36,-34,5,11,-18,21,3,-50,29,5,4,-34,-27,-46,54,-43,68,34,37,-8,-9,-1,6,31,-31,5,26,23,-50,-42,-38,-9,29,-51,-49,-14,12,47,-38,-17,-10,-18,-18,-5,-28,-45,-52,-20,-33,-32,45,-18,25,23,-34,-25,-41,0,-42,-17,13,-50,41,26,-15,13,36,-32,-65,36,-9,36,17,-48,2,42,-43,30,-2,33,39,19,-32,11,33,-24,-34,-46,27,11,20,44,-41,23,22,-10,-33,-35,4,-42,2,-28,37,30,-23,-57,-30,-9,-13,22,18,22,-6,-45,-21,40,-52,32,18,37,-23,17,-24,46,-7,-30,-37,-61,-9,21,8,9,50,-12,-51,-26,13,-45,-44,-5,-59,44,47,32,32,4,-8,3,-33,-43,44,-14,-32,3,25,18,-43,11,26,-22,23,14,-15,-20,-4,30,-11,3,12,31,-20,-47,-11,23,-18,-36,10,-16,-4,30,-29,-39,24,7,-1,-39,27,-29,-21,11,-50,-20,-30,18,40,25,-17,1,-35,-29,6
39,7,24,-47,10,16,38,3,5,-8,35,-44,48,-48,-47,28,-2,-23,-45,46,-47,15,-17,-18,-41,-21,-18,3,38,4,41,25,-48,25,-11,27,-16,18,-2,-43,45,17,-44,3,29,27,-30,51,-28,-38,44,5,-52,38,-37,-28,53,-7,14,20,-33,-38,2,47,-32,-7,51,-46,-11,20,-26,-9,-20,-16,-36,39,46,10,-4,-22,45,32,45,34,23,37,40,-13,28,46,-19,11,-33,23,-44,-25,-45,-40,-10,-41,47,-44,-51,-41,-46,42,28,50,12,-38,47,17,-8,-1,-6,18,-40,24,-31,-17,-21,-43,13,39,23,-51,-8,18,-26,-12,-14,-36,47,-26,-1,-5,-37,-24,37,36,5,8,12,-49,31,-3,17,-36,-19,12,35,-32,-35,-45,-48,-15,20,15,11,12,-50,16,7,11,25,-45,-5,32,-5,8,17,-34,-17,-22,37,-48,-3,-45,14,-10,-25,27,4,-37,40,-45,-10,51,-50,10,-48,-13,14,21,-16,-5,-30,4,-42,-26,17,-13,30,44,-48,28,-42,8,-32,-22,-41,-23,-5,-18,18,17,34,44,-49,40,25,-22,34,-20,-43,-30,14,-9,-11,-42,-41,-16,34,42,-46,-15,-48,40,-23,8,-42,4,6,-35,-7,43,44,5,19,35,34,15,36,-18,39,-49,31,15,-41,-14,-33,10,18,-18,34,14,-41,-50,14,46,27,-15,9,0,17,-46,-8,-33,22,17,-22,18,46,31,10,11,22,37,-51,-50,14,27,40,27,8,-17,16,-13,-16,31,-5,44,-12,-23,40,41,-16,-31,-43,-23,-25,25,-48,29,8,38,50,-26,-27,-9,14,-9,35,9,-25,-11,-17,-46,-4,33,21,-44,-28,7,-29,-1,-26,13,34,-37,7,33,-11,12,31,-42,-32,-49,-40,40,17,36,-10,-3,21,13,41,25,29,-9,50,-2,38,-40,15,-45,34,-5,11,-21,-38,-50,-12,49,-29,-10,50,-21,20,-24,28,-13,21,43,-16,21,18,18,-23,39,-4,-10,-51,20,19,41,-13,-18,-20,-22
-37,-48,20,-52,41,-13,7,-18,39,-51,14,-9,46,-33,-26,28,-35,-13,-2,-53,-41,21,-36,-28,33,-29,-15,-58,-27,24,20,79,34,-10,28,61,-31,-27,3,-1,33,7,13,28,45,-32,-26,48,-38,-38,-55,-6,13,9,-31,-57,-70,-44,0,7,5,50,62,30,-42,0,25,40,2,5,-4,19,22,-35,48,6,-10,-46,-17,-53,5,20,-23,32,-37,28,14,-8,17,-26,-51,-9,14,1,-49,-8,40,-8,16,-7,-16,-47,31,43,5,-48,-34,45,-13,43,46,39,-11,4,-8,34,-37,35,46,29,50,-9,46,32,5,-12,33,-28,-22,-26,41,46,-33,15,28,-25,-15,-9,2,4,42,-52,5,12,27,11,-21,38,30,-30,-29,-24,-7,19,26,37,23,-15,8,-17,-73,-79,26,-9,34,-73,1,-37,20,-3,6,-47,-19,33,15,-49,-50,7,48,-18,-42,43,11,7,-27,-27,13,13,-26,24,40,-21,-44,16,-50,5,3,-7,-19,31,22,41,47,-29,-17,11,-12,-23,-31,18,-42,1,-34,29,5,26,28,1,-37,58,46,-8,-16,51,-18,-23,10,38,-31,62,41,-16,-57,-41,-28,-51,-35,-49,25,62,16,15,-37,7,23,37,40,-12,5,-2,36,35,-45,-17,37,41,-17,-30,-40,-10,-29,-57,36,2,-9,-30,-55,-35,20,24,-11,36,5,-10,-11,-12,-31,13,18,26,-23,2,22,-49,-6,-37,3,-45,-49,32,39,14,-21,-20,-27,-14,-13,44,-20,16,-36,-40,4,-30,-24,-25,60,46,28,-57,-25,79,27,-47,25,28,16,-60,19,24,50,-53,-2,8,-46,60,85,58,31,-41,57,59,29,-47,-14,3,-34,8,13,56,28,-8,-2,-5,-20,16,4,-34,25,45,-20,-19,-11,-6,12,12,45,36,-6,-49,-48,3,-26,8,47,-43,15,-7,-22,-45,-11,-41,20,-11,32,-7,16,34,28,-35,-37,-63,-14,-17,-25,-10,18,-31,47,24,-26,-45,-36,25,17,26,-40,-52,-28,32
26,-52,9,-18,-40,-51,15,0,-56,14,-39,9,-11,-23,-28,20,30,-22,-50,41,22,-24,-41,11,-42,31,40,-10,2,12,34,47,-2,-32,17,-6,25,-57,-35,-4,44,45,19,-15,-10,10,-6,-47,-6,-48,-16,-9,7,-3,5,-17,39,-13,38,-19,-8,13,-49,-9,-12,-11,63,37,34,11,55,-39,33,-21,41,-14,-30,-47,-5,49,-7,-14,-44,-60,-52,11,15,37,-7,-13,-54,28,-40,31,-24,-62,-37,10,-53,23,34,26,22,-34,-32,-10,-45,20,32,36,-30,32,-46,-6,-45,-6,3,10,47,-14,-5,48,-50,-35,-4,-29,21,43,-38,-54,1,-31,-14,-54,-46,35,30,21,22,-24,-15,-14,3,9,-43,33,-23,-26,-11,-49,20,26,44,46,-6,-7,27,38,-17,-6,-23,-15,24,-18,-24,-45,36,-15,5,-2,0,17,10,45,27,3,-21,14,-12,-42,27,-16,-18,-9,-47,-4,7,-10,7,40,-2,15,-29,15,-28,2,-8,12,-2,29,-32,-19,44,40,44,-36,-23,-25,58,16,-36,-18,-37,48,12,69,9,-8,2,-43,9,-28,-30,-14,39,43,-8,57,30,-6,-42,-17,-35,42,-26,-17,-25,50,28,39,-11,42,33,39,-22,-18,10,29,-2,40,-17,-41,2,-29,7,22,28,26,-22,12,-21,-8,-27,33,2,24,-53,-33,-8,-15,-5,32,35,-45,-27,7,8,21,-22,-30,-21,7,30,3,16,-50,-3,33,31,-40,26,-11,30,-22,-40,16,38,-49,46,-35,-47,32,-46,44,-33,-15,-61,4,37,29,-31,-17,44,17,4,44,11,-56,-15,-9,21,-48,33,-17,1,39,-23,33,-28,14,-35,-16,-4,3,-46,-32,-25,2,-39,-1,39,50,-20,-48,43,46,-5,16,-58,-27,-24,-34,12,43,-19,-8,34,45,-15,-36,32,22,19,46,4,42,33,32,15,-45,-40,12,-2,-46,-21,21,-25,-26,27,0,-42,33,15,-51,36,-48,-2,17,26,-49,4,-10,-20,-45,-2,-36,-17,47,29,-30
-15,22,-2,-13,-27,-23,43,12,-28,6,-16,19,-37,-40,21,38,-7,49,-22,-5,41,29,-31,-19,-23,-50,29,-34,-17,42,41,14,60,40,30,42,36,25,35,3,29,-42,-22,45,-30,-36,26,5,-31,15,47,33,55,12,39,15,-48,7,57,-35,-7,8,-47,-1,16,-48,-25,-29,-40,46,24,26,12,40,41,9,-6,34,-28,49,37,-3,-4,26,-22,-28,-34,-12,-6,-20,-42,12,26,20,32,-1,34,21,-23,-28,-23,-24,-6,12,31,4,21,-43,-48,-29,-33,22,24,49,22,-19,-8,29,25,29,-24,27,-40,21,4,-14,35,34,-29,25,28,-1,42,-13,9,48,-50,-8,-28,-24,-21,24,-29,3,-47,43,-29,-37,-28,11,-49,2,22,7,-4,-25,23,-1,-31,-3,-42,-8,42,48,45,-6,-31,38,33,-11,48,19,-31,24,29,27,-17,9,45,-28,-37,33,7,-26,0,7,31,-2,42,6,-12,-24,33,-38,-14,-47,-27,-40,-24,12,11,23,25,44,22,-34,-41,-1,15,44,-41,-4,11,20,-17,-11,34,15,-14,-30,-23,-43,37,22,-3,13,38,-22,-31,-22,30,35,-46,-29,-9,-44,-42,-9,-20,39,-33,18,-26,-20,51,-42,54,18,-13,-6,29,50,-8,-29,-10,37,-45,49,-36,51,8,46,44,15,-27,-26,17,39,53,7,-47,-8,37,54,36,-10,47,-36,-4,36,14,-15,0,20,-17,41,-42,0,-43,41,48,7,30,47,-7,-43,0,-9,45,32,-7,-27,-37,-22,24,-8,13,-37,-3,-42,5,-33,-32,9,-11,13,14,31,-27,-47,-24,-34,-4,20,11,-47,-19,3,50,-30,-42,2,28,-39,-44,12,37,14,-19,-7,27,-32,-22,-28,-12,10,-44,35,-24,-42,29,32,-13,-47,-27,39,13,17,-27,-33,40,-33,-36,-27,6,39,-47,-48,-31,-42,10,-10,7,25,33,-6,-22,3,8,-25,7,-26,45,-17,16,7,-7,-11,44,36,-40,6,-39,7,11,-13,-15,-34,-30,-29
-17,42,-41,49,-8,-15,-11,43,23,39,-17,-2,35,-50,37,-15,-8,-38,-25,-21,-5,21,12,-24,-8,34,-14,22,37,7,16,7,-25,20,44,-43,-40,2,19,-3,-4,-37,12,36,26,-36,17,46,-33,-33,-28,-42,-4,-46,38,-35,-3,-29,-41,-13,38,36,-22,26,-30,4,3,52,50,19,-19,25,-40,-1,2,44,-2,-32,-30,16,12,22,10,-41,7,-49,24,22,-41,13,6,-20,-9,21,-6,-49,8,-12,29,19,49,-18,46,-10,25,-7,20,26,-42,-48,10,-50,48,-48,39,-46,1,0,-40,45,-5,-22,41,-4,-3,-34,-17,43,-31,-32,26,34,-10,-18,-27,5,28,-18,0,-18,-8,-46,49,49,-46,8,-16,49,-25,11,-44,49,-23,-23,16,-22,-32,-31,19,-34,-10,-26,13,-8,-49,-4,-22,38,40,28,6,-22,41,-51,-17,31,36,19,5,0,-36,-47,39,-22,17,-46,-1,-22,-37,-41,-43,43,0,11,-30,21,-43,-16,-23,31,-8,-37,11,-6,13,-22,26,13,-41,20,-40,-6,53,-4,-40,-44,25,-25,-48,-34,-30,-35,20,-3,-29,-5,-24,41,-35,30,13,10,-12,2,3,23,-39,-14,-52,35,-11,22,19,-22,48,-51,29,19,-37,-33,-42,-23,10,-29,15,-8,18,-12,8,1,22,-28,-38,-39,14,48,35,-14,22,16,11,-33,27,-3,24,-13,-10,-11,41,-16,29,-8,-40,25,-9,2,2,-45,-50,33,-47,39,47,11,-25,25,3,13,1,-25,-45,41,50,-22,17,-57,4,35,1,-46,26,-28,-40,34,-24,51,35,-1,7,14,-57,-9,-9,-29,-45,33,4,-24,52,-4,22,-39,-27,36,6,-8,3,29,3,30,-11,-19,48,-39,34,-24,6,-2,5,-39,28,36,-48,51,-9,-24,43,-14,-28,19,34,32,-19,-4,6,45,-37,-39,34,-6,-27,-22,-6,30,-50,-17,10,42,-9,35,-11,-38,-42,20,-15,-37,10,39,14,8,9,6,-53,11,44,31,-12,33,6,31
12,10,43,-57,-10,-45,2,-28,38,20,25,16,27,17,8,-48,33,-22,-1,-26,-51,29,-7,-29,-38,3,-9,-16,10,45,-29,-47,44,66,-55,44,-36,-30,15,-5,-6,10,-4,48,-14,0,33,43,49,39,43,63,-18,-35,-29,2,30,42,-41,-36,-25,-1,38,-18,30,-48,-18,15,-31,7,-3,-2,-11,19,42,41,37,-16,-21,-13,26,24,-57,16,-19,-29,-23,22,-57,-16,1,0,-49,24,-3,-53,-45,23,16,-43,18,-46,-6,-38,3,15,20,-7,-14,-41,-31,-8,38,-32,12,22,12,-30,-21,51,-36,13,41,-5,3,-20,29,35,-48,-44,-21,4,-22,-7,14,36,-15,37,28,37,-19,-30,-46,9,-4,-31,12,-38,1,-6,31,-14,37,-50,25,24,57,-39,-1,21,-36,-8,11,-2,-35,19,8,-35,-44,-10,-43,-11,24,-38,5,-33,-4,20,-50,-52,4,35,25,1,-37,-5,15,-52,-3,12,-56,29,-56,-13,17,38,34,5,-27,36,38,44,35,-29,-15,6,-36,18,-41,-33,4,-12,15,-52,0,-41,-35,-6,0,8,3,-34,-5,33,19,20,-29,-33,1,20,47,-3,-12,-16,-69,6,8,15,-49,16,40,-35,-17,45,12,12,-24,-31,48,30,-11,-39,-27,23,-48,-33,13,23,25,38,-4,-33,23,-60,31,6,-30,-33,-31,-24,-35,-19,35,-49,-28,45,7,14,6,-33,-40,4,38,-47,31,-36,6,-38,8,-42,-34,3,-44,-13,-36,26,10,-25,10,6,-58,0,-29,-23,37,-26,-20,-40,-29,-5,-36,-42,-65,-13,-24,-47,-33,30,18,-14,42,36,38,21,-37,36,-27,-13,31,-28,14,-5,-34,37,27,8,-24,-63,-37,-15,33,-21,28,-47,-10,5,-54,-39,-5,58,-30,49,8,-22,-45,-52,-46,30,5,-46,47,-4,21,-38,-22,35,17,14,35,-19,-25,21,22,-8,21,0,57,3,21,-43,-32,14,56,15,22,8,36,32,-17,-9,39,50,-19,45,25,-15,18,-35,-20,26
27,45,42,26,11,-9,-39,7,0,-11,27,-4,16,6,48,-34,-10,-48,8,41,-14,11,15,24,-17,49,34,-10,-56,-14,64,4,-68,-7,-44,33,24,17,9,-28,80,-43,1,5,-19,70,-18,-21,-31,-15,62,76,95,42,16,-11,35,41,31,-45,-73,-23,47,32,39,34,34,20,86,13,26,-81,-13,13,28,-35,34,-23,-34,25,-35,31,33,-10,48,30,6,31,-55,3,-5,-26,33,-21,-7,-32,-16,-10,-15,22,-22,25,-18,39,50,13,22,27,-24,-41,-37,44,48,-41,41,3,-38,42,-32,19,-20,39,3,9,-15,-34,32,-33,24,-16,2,4,-38,-34,33,26,-42,-51,28,30,-11,-49,-4,-47,-1,0,-42,-21,-26,29,-44,-55,18,-7,-24,-48,-11,2,-28,28,-34,41,-38,-53,39,61,27,29,-4,38,-24,12,-26,-28,-12,-20,25,-49,-24,-22,2,0,8,17,15,2,36,-43,50,6,41,7,37,-10,26,4,-2,-33,-2,45,43,59,11,13,-19,-11,-43,5,19,52,-11,1,10,70,67,26,10,-23,-44,4,1,16,-48,-68,18,-30,-34,-14,40,1,41,-35,25,-9,27,40,51,-5,21,-63,27,-55,-12,-29,-2,3,-42,-33,-12,-2,49,18,36,-10,-15,18,-12,-18,2,36,-48,-43,-9,4,-1,41,9,38,-46,44,12,16,-22,25,-41,-12,9,48,3,1,18,14,4,-35,38,3,-10,55,17,50,16,-16,-41,3,51,8,-15,43,-46,-53,15,-22,-75,-36,-63,37,-31,31,26,34,81,7,28,30,33,44,8,5,26,5,18,-21,42,-9,-21,77,52,-16,-73,-38,106,46,-3,11,-75,-5,4,48,7,87,-17,32,5,-21,67,14,-26,-24,-6,-26,-11,10,-30,22,-5,-15,-5,-11,4,3,-10,-47,-24,-50,31,49,-21,-36,34,47,22,34,-10,-32,38,-45,-6,32,18,19,-25,-32,14,-3,39,-23,0,-22,22,-11,-29,21,-38,-21,-13,-3,11,-33,-7,-35
44,11,30,-20,39,47,47,-7,31,-8,-18,10,2,4,9,-26,-15,8,-29,11,57,15,36,-13,32,-19,44,-7,-23,-17,10,-38,4,28,29,19,6,45,-47,-5,44,21,15,-30,-21,6,-60,-28,-13,22,-30,8,40,41,31,78,24,26,113,29,45,-2,-71,0,5,8,-20,-44,-70,-74,7,-4,-12,-33,7,-42,53,43,39,-18,-22,37,-28,50,-30,-8,-16,19,-11,9,-12,13,-12,7,31,-2,27,16,-29,-13,42,-33,-29,-1,51,27,-9,-11,-6,10,-20,-35,-49,4,-43,32,-11,50,-17,-28,-32,-14,-2,41,32,-27,55,9,10,23,42,9,0,-8,-15,-30,21,58,55,47,34,49,15,11,25,4,8,-13,44,48,31,58,4,-12,37,41,18,-8,-7,33,-44,19,56,61,-14,-44,-50,40,-27,18,-22,-39,-37,-37,-36,-13,26,-35,-43,-16,23,19,-6,1,-23,33,55,22,60,10,35,27,-1,38,32,-31,-29,31,30,-28,30,-11,48,-29,-25,-16,1,41,-31,36,-44,-15,15,22,8,5,10,32,11,53,-50,52,16,-26,-17,5,41,-14,-25,31,-31,23,-13,62,-30,35,41,108,-40,40,-22,10,49,12,30,-16,13,38,14,-9,-19,-10,64,47,35,-1,51,-36,-2,33,30,39,53,8,39,-43,11,56,24,1,47,-16,20,-26,52,-28,35,-24,-30,-5,-15,5,28,-2,-7,29,-8,-3,6,26,-45,25,35,0,-46,-9,-34,-10,-23,9,-71,-19,-32,36,63,-40,-6,14,52,18,2,-17,-87,-16,-45,35,-34,35,36,40,6,-33,-53,-35,-4,-36,-19,-10,80,-18,-27,31,17,99,-2,35,-25,-10,-1,27,-20,-45,-8,15,9,27,-18,0,-41,16,-47,-14,-4,39,39,32,-39,6,26,-34,-35,44,28,2,-17,-24,-3,32,21,16,39,-13,-24,25,-46,-37,-26,14,22,27,7,66,34,16,-33,16,26,-40,-2,-31,24,45,-1,50,-14,-30,-43,16,-28,-40
-43,45,55,30,41,23,-10,-23,-10,-22,-36,22,15,21,-33,19,40,59,56,66,41,45,47,2,45,13,-12,15,-43,26,-44,3,38,8,13,-30,-30,-16,-42,-32,29,68,-51,-65,11,4,-47,-1,-4,43,10,52,18,-55,-59,32,-65,19,-29,10,15,32,84,-17,-14,57,41,29,48,14,-18,-32,-14,52,28,-27,64,55,-27,33,-22,30,-8,20,13,37,-16,32,54,35,2,33,48,1,-17,-38,12,16,23,50,15,34,-12,-42,-43,24,6,8,-2,43,-35,13,7,23,19,-50,-49,26,37,0,-47,7,-27,-17,-6,46,56,48,-16,-26,-16,-36,-11,38,25,30,4,59,19,17,36,61,4,-21,40,48,53,-5,44,47,41,27,-25,11,-39,30,-40,52,-30,5,-12,-21,44,-47,-7,-19,-40,-30,45,19,-16,-12,-24,42,16,36,-10,-33,39,32,-8,-15,-11,58,-9,14,-27,59,54,37,1,-37,34,40,5,16,0,7,17,60,52,27,-25,-22,48,-11,43,-6,27,68,53,25,28,13,-35,8,4,-55,-44,45,24,22,-28,38,33,52,-8,8,44,27,25,31,33,17,50,10,6,-31,21,45,34,13,-44,11,-6,-24,-36,1,2,-10,53,22,-23,33,44,2,-15,47,41,20,43,20,52,61,-10,21,42,27,8,30,54,-21,-9,29,14,-30,-13,36,45,9,50,-13,39,-24,-22,29,18,-27,56,-25,42,-37,-26,11,37,2,55,-22,6,-35,-34,-25,49,51,49,-23,-63,-5,25,4,22,6,12,-21,11,10,3,34,-35,31,21,-6,-4,7,48,-26,32,16,-21,48,-77,8,36,18,22,2,83,25,-50,2,14,-21,17,-5,33,-28,-17,-57,-14,41,-43,-15,0,-22,4,-22,-37,-10,-39,-10,-10,-16,-21,40,3,-32,29,42,-30,49,-33,53,-42,8,6,-10,7,41,-30,28,49,-18,63,-18,10,43,28,49,14,2,-33,34,58,38,-23,49,-39,-36,-6,13
38,19,0,-38,47,43,-16,-28,17,15,6,-18,15,10,29,22,-5,38,2,-39,-22,-41,-22,47,-7,22,-33,55,-9,-5,-31,-30,37,54,-37,-37,16,52,-39,-31,-10,-17,24,-38,41,-19,-18,9,53,59,-39,-36,-28,1,20,36,36,33,3,49,-54,2,7,-1,61,-23,-26,-44,12,-41,32,-12,-34,48,-52,3,10,-27,-50,-7,11,37,-45,-27,2,9,-1,-23,-12,30,-21,35,2,13,19,-23,-19,-8,-16,38,15,-24,-41,15,-34,29,5,-13,-19,19,11,13,43,45,-25,-13,-22,41,44,-50,-47,-16,-16,-7,17,-8,-27,-18,-22,-27,39,-35,-36,21,24,24,34,20,-42,2,-29,11,8,-46,-38,2,15,-50,-36,-41,38,-43,32,8,15,23,-2,-41,11,-24,18,-29,43,16,46,-26,49,41,36,19,38,6,-24,25,-50,-2,-35,-43,10,24,30,-45,5,5,13,6,13,1,15,-28,-11,-19,-27,17,31,25,15,49,-1,-23,-16,-21,23,6,-1,-38,37,60,-32,48,30,-42,-39,-20,6,2,-29,22,10,52,24,-29,-9,-42,15,39,-33,-40,-3,38,-17,56,14,-6,-38,-13,-30,1,0,-20,18,39,-17,40,59,32,34,-12,-50,-17,20,-40,-26,28,-15,13,-26,-57,-45,37,11,-20,25,-44,26,-5,-4,38,-33,-31,23,48,-13,23,43,39,-15,12,42,-36,-44,5,-26,-31,-22,-35,-20,20,-17,-28,-9,-4,11,-30,-24,-6,-6,-36,39,12,-55,32,-47,0,-10,-66,8,34,-22,-17,32,-12,-23,-26,21,-1,-31,62,31,3,15,-24,-17,-33,-7,-10,-27,2,-25,-22,-31,25,-41,64,36,11,-55,-15,35,-1,34,6,33,-25,50,-20,-14,-1,41,-7,12,32,40,-46,-21,-31,-44,-12,-30,-26,27,-37,38,44,-2,43,-44,-47,42,31,41,-49,23,33,-43,-2,-26,-3,-10,-44,16,-35,5,-33,-24,-32,-45,9,22,-20,11,-39,12,5,-22,30,7,-51,-14,16
