-39,13,-15,28,-15,-24,-65,-1,-17,29,-24,-3,39,-32,-62,-9,-59,45,53,-74,-79,-3,-14,-34,-38,-21,16,28,44,-30,27,42,61,17,49,31,-45,-38,-21,28,44,-10,37,15,-1,-3,-50,-20,-61,62,9,45,0,-58,60,42,14,-37,-26,48,40,-1,46,-9,40,-17,53,45,27,-60,-17,50,45,51,15,-18,69,-20,29,-63,-31,34,-3,28,30,-34,-4,46,28,-59,-23,-49,-44,47,5,24,-54,21,-29,-23,56,-21,39,34,62,-58,-9,-14,-40,-16,28,1,-5,7,55,12,44,-53,-24,30
33,29,19,16,-48,-14,-38,-53,-12,-49,-58,38,-15,62,-20,-23,59,56,-44,-57,4,-13,-29,-26,-32,36,34,62,2,36,33,-57,33,17,-32,54,26,14,58,-33,58,-7,30,-29,0,-12,19,15,-26,-50,-20,12,-33,-58,56,48,4,31,-51,41,40,41,-29,19,38,52,19,-57,19,5,31,-9,33,56,27,6,39,-42,21,41,-55,29,33,-43,-60,-13,76,-35,14,50,-8,25,-39,37,-58,-50,43,53,-33,-9,-29,3,-22,-46,23,28,56,-66,27,-11,-6,-29,21,-24,22,-5,64,28,24,45
37,-54,-24,14,-18,-57,12,23,29,-11,-13,-25,-44,7,-2,-54,-7,-49,-47,35,-30,9,-23,-4,-10,26,-13,-46,-35,42,31,26,57,58,-19,-12,33,-12,19,-59,-16,25,31,19,6,-27,23,-20,-58,-46,1,-8,-40,9,-52,43,-45,-13,29,-20,58,35,-26,-33,-49,-51,44,11,42,-44,21,62,52,52,45,-15,-1,-48,31,34,-12,7,-2,1,46,-55,-56,13,18,-4,15,38,-49,-38,-35,-22,-12,-48,-7,20,-41,-16,-3,30,-43,-57,20,20,-33,15,-40,-41,-57,-36,-61,27,-43,9,-36,59
-24,-18,29,12,38,64,62,68,5,25,-45,0,-34,21,-72,-54,2,-19,45,45,32,-7,49,16,-10,-30,-13,-57,-45,65,3,-29,25,3,6,27,-31,63,59,55,60,-36,-47,-15,-7,6,-57,11,13,-32,18,-4,-45,-76,-14,71,-42,51,26,27,80,-22,-35,53,-14,39,-37,-73,25,-11,19,23,-58,-64,-58,3,44,55,23,33,48,60,15,43,-20,-68,67,5,7,2,38,55,-27,-40,53,36,-1,57,11,3,-33,29,35,13,-26,59,-21,14,-39,34,-45,-40,-41,56,3,-5,47,39,45,44
-12,24,-39,-17,48,33,18,-69,-3,-17,34,17,29,47,52,-18,-26,-36,-6,-58,-59,17,5,-39,-37,24,64,9,-25,5,-24,-10,30,-23,29,34,-27,23,29,-55,24,51,7,-19,42,34,19,-27,-59,-71,-26,-43,66,59,13,-53,-38,56,27,35,31,9,-1,26,-25,-59,-53,32,50,46,-6,8,41,-39,-64,-24,-38,34,-55,49,-71,-13,45,41,60,-36,27,-31,34,-5,41,-15,48,-49,-59,-50,10,-9,-39,-42,-19,41,-26,-32,-58,-82,-3,-11,-27,-56,32,-38,8,-33,-18,51,-6,44,40,34
-6,-17,-20,-24,-8,-14,-25,6,-31,-13,57,-56,-10,-61,-18,-19,-16,7,-10,16,-53,-20,-51,58,-27,-20,-20,-34,-3,-37,-16,-57,-10,-47,51,11,6,-33,39,51,53,-50,-1,16,-49,-18,-7,-29,5,-1,-55,44,59,3,-50,-24,-29,-11,-42,-23,-11,5,-53,-44,-48,28,-47,-56,-35,19,28,-21,30,-39,22,58,0,49,-28,51,-36,-47,9,37,-43,47,51,63,50,21,-21,42,-25,-3,5,22,20,-2,-22,-6,-53,-1,-53,45,24,-53,-1,-35,11,16,29,1,62,29,-4,-62,-59,-63,34,38
49,36,-23,33,-42,1,15,-41,-34,-39,47,21,57,41,-1,68,50,-60,-18,55,-35,15,44,-33,-18,-36,-4,-23,-12,44,13,46,-47,-5,-31,45,16,-38,45,9,34,50,44,-68,-47,-52,54,43,-9,23,42,54,44,51,48,12,44,-12,19,-40,33,11,-27,20,-18,8,6,-8,-14,-49,27,57,-54,48,-14,-5,-60,-22,-54,-35,-18,-31,-8,-1,-27,-4,23,52,-14,-25,30,11,54,12,-56,-20,11,25,-16,24,-26,10,29,-19,-47,15,48,51,-61,37,-46,-50,-15,39,71,43,11,9,45,31
18,11,-5,60,6,-64,-57,37,-36,24,-55,29,-55,52,-24,70,28,6,-16,22,28,88,-67,-27,38,33,-24,47,-32,-59,-20,34,56,-45,-5,-22,66,48,20,-46,11,-43,-55,-17,50,46,50,-58,-38,-7,63,-22,-48,60,2,75,-4,6,4,-44,-41,-46,48,5,-45,-4,35,61,29,-58,-16,56,52,29,-12,-27,20,72,-5,25,6,29,-19,93,30,114,-55,-2,12,-34,44,-36,20,1,-38,-10,37,-14,58,9,-54,40,-60,-53,-63,67,20,59,9,18,-22,-31,-3,-4,-16,-16,-57,-41,64,62
-10,-1,49,-35,-58,17,3,-56,46,-60,-4,-22,-61,-9,-64,-4,-34,-52,33,-61,44,29,-5,-4,-52,10,5,-42,45,11,47,53,-15,-1,57,12,-26,-34,18,60,-44,-49,-54,31,-60,-29,-47,-32,41,23,26,60,-18,-15,-39,-19,20,0,27,-7,53,47,-33,15,-24,-54,-35,-41,62,-24,20,-38,23,-15,-61,57,9,42,-33,32,-1,-16,32,-12,32,36,-42,60,-18,-28,-56,9,-32,56,-55,-60,10,-33,9,-33,-39,-33,-10,-48,41,-31,-34,-12,44,28,-28,-11,-29,22,-54,11,-41,24,4,-3
-39,52,-7,-85,9,-55,-36,-1,-45,28,-61,36,18,59,-20,-36,-64,-35,38,12,-46,-31,-56,47,-44,-9,-71,-44,51,46,29,-21,33,48,-15,0,52,33,56,14,-54,-16,-48,1,-6,44,12,16,-32,-54,-46,23,-14,11,43,41,9,-39,-21,6,-52,3,-44,-1,-27,31,56,64,7,-27,42,43,20,8,23,15,-42,48,11,-14,31,61,-50,-10,57,19,-32,44,45,-20,-66,-13,22,-66,39,32,-47,16,-59,-67,-23,14,16,16,-1,-75,0,9,-24,-5,-1,53,-72,39,33,8,37,-45,-54,-26
67,26,42,-9,-17,16,0,23,-56,-24,-58,-5,18,63,-48,-5,32,-57,-30,-14,-45,17,-4,58,20,-59,21,26,14,62,-30,-12,-35,-34,-22,79,47,-2,-15,-66,-27,21,-5,48,-7,43,34,45,-61,31,-55,-38,32,-50,34,51,40,-45,47,6,-3,-23,36,-26,-27,-12,9,20,-66,-38,5,-63,-10,0,-32,43,47,14,-41,-33,63,10,-4,-38,-14,-29,9,-34,4,22,48,41,-10,-25,-66,-58,-14,55,19,37,-50,22,-35,-26,61,74,17,10,38,-2,25,-64,-10,-14,-10,65,-50,-35,16,70
-50,-30,5,-46,58,-26,44,-12,5,-5,21,-12,15,26,13,-24,-4,10,-13,-39,31,-35,34,-51,-32,31,-53,-1,16,-54,50,18,24,11,36,6,-45,-46,-44,49,-53,30,-28,41,17,14,-45,50,-30,5,-40,-56,-18,54,-30,35,8,-39,-27,53,-25,37,-33,6,7,-11,-63,5,54,-62,-9,-5,-17,-46,40,65,1,52,46,-47,-19,5,16,-57,8,19,61,-25,6,-56,42,-18,-4,54,49,40,52,-13,-43,-47,-19,-12,14,-57,-60,-6,18,-51,-43,-5,-29,37,-53,-1,26,59,-30,-56,-1,56
-64,-36,32,18,-1,-31,-11,-78,-83,-58,5,-27,-28,16,41,37,7,-41,14,-54,-22,-73,-27,-44,39,-36,32,18,23,28,38,29,36,-3,37,50,-7,41,45,38,-62,-16,-21,-60,-57,-16,15,-42,-40,18,-26,1,13,28,23,-31,-16,44,-15,1,-26,44,-39,35,4,-40,-3,31,-41,-62,-49,-61,48,47,-35,42,-24,34,-10,-37,50,42,8,-28,28,38,-8,5,-39,6,-29,-27,45,5,22,-23,33,-20,-28,-14,-57,-46,-57,-58,20,-51,-68,-87,45,14,-4,-67,-10,40,19,-35,31,-22,12,7
-16,-10,59,-4,-75,21,5,-88,-27,7,-5,49,27,28,-16,9,-32,-9,-68,-68,17,-89,35,-23,-12,17,-77,9,47,-24,-29,28,20,50,16,40,48,-42,-6,17,4,-31,-63,14,24,61,15,-9,42,28,45,-50,-3,-1,54,-39,-25,-24,16,-13,-1,-54,54,3,-46,-60,2,17,39,46,-37,-59,-57,18,-20,-56,-27,-24,-50,47,49,37,-5,35,53,-66,-61,-32,14,2,18,-58,-10,-71,23,-30,-21,9,-65,27,36,-12,12,-16,54,-20,37,21,37,-21,-69,8,-60,44,3,-56,22,-42,-35,26
-35,-31,54,-7,31,50,-18,-45,-75,0,-50,53,-65,42,43,16,-17,28,12,-28,-58,-29,-44,28,-40,-24,-66,-17,-41,17,-34,-48,53,48,-23,-57,2,46,0,29,41,45,27,54,4,-60,53,-13,-17,26,-55,52,-20,58,28,12,-24,-59,-1,46,23,10,-12,25,-17,43,-31,-4,32,38,-26,62,0,4,-25,-5,39,36,-36,11,19,-22,49,54,-35,-10,-8,45,-40,45,-38,-64,1,-31,-55,7,-21,19,30,6,28,-30,-57,57,-45,-7,-16,-59,44,33,-56,13,-5,44,-25,-41,-56,49,-31,44
-60,-37,-41,-22,-50,33,0,-38,-29,-17,30,5,-39,-50,-35,-40,-53,-26,-49,-7,-91,-28,63,-11,-22,-85,-12,20,-4,-24,15,-27,-48,55,9,-78,-15,-23,25,-18,-13,22,22,44,-46,43,-62,-27,-33,37,-31,-22,-7,52,-15,28,-15,-17,-53,-2,-65,-39,-18,47,-74,1,14,35,-50,-67,-40,-13,48,-61,-57,1,36,-64,22,-54,12,54,23,-46,16,7,-38,-30,-47,13,-4,57,-14,-39,33,45,-17,24,-13,-1,-7,32,-31,50,-77,37,-28,9,-10,-37,-22,0,43,-45,29,44,-31,-35,-7,3
15,-42,43,-41,-6,31,31,26,-15,1,58,21,36,-28,-15,-43,-29,-27,-63,15,-34,-52,-29,-22,37,36,-15,2,-14,-43,-34,50,-10,-28,-30,-38,-14,-56,30,-40,23,15,-49,53,20,-53,33,-26,-12,28,11,-8,-28,-43,-36,-28,-31,-40,22,48,-11,-36,-37,-22,-4,-37,-47,-5,-57,-38,-30,60,1,-51,-3,-46,-31,24,18,6,-33,-56,-37,0,6,31,-48,27,19,36,-2,-34,-33,-38,-23,61,-58,-6,-14,-60,58,-10,29,-46,46,-63,12,-55,-12,3,8,-36,39,-24,13,52,-25,46,-25,-54
-9,-47,53,49,45,43,-11,24,-68,-62,38,-7,49,-19,50,-56,-10,13,54,-22,14,-88,29,-3,-9,-33,15,-50,40,3,-48,-10,25,-1,-7,-13,48,-51,-9,-40,52,-27,47,9,-29,-48,49,15,32,-26,9,-34,16,-16,-44,-7,-17,-61,36,-22,-27,50,55,33,14,18,-16,-67,-16,-4,20,-1,47,3,8,18,5,-21,-31,25,3,-27,38,18,42,-1,8,-15,-12,-9,22,45,-62,-2,-23,-61,-31,-11,-61,-19,31,23,26,25,29,34,-51,-60,-61,3,-4,-63,-39,-60,-34,44,4,-15,-18,39
6,-44,-47,21,15,-50,60,-45,-17,-52,-23,-1,31,-31,10,3,23,41,22,-56,-53,-11,22,4,-64,-21,3,-20,9,25,15,-14,-18,8,17,6,29,49,-27,18,22,-61,-16,-29,42,51,-58,18,4,-8,26,-39,-23,41,22,-15,34,-17,35,-31,7,-63,-17,40,33,10,4,-33,-12,-7,35,31,-52,16,48,35,35,50,-45,15,-25,-16,6,55,44,-41,7,47,64,-63,59,-28,67,-55,-21,-37,-9,42,59,-31,66,12,-17,-11,-27,14,14,25,-33,25,-1,44,-51,-27,-20,-56,24,-47,47,-17
-52,-32,32,-11,9,51,-28,-63,57,-37,52,-17,59,12,14,-40,-25,57,52,-59,58,-33,-61,-51,-32,54,25,-11,48,-45,-58,-64,-27,-5,1,-61,59,22,20,-7,-20,-14,-47,-43,22,37,-3,-50,5,-22,15,34,-18,26,22,-34,3,-54,-9,18,7,-50,-40,35,26,-10,62,8,9,-24,-43,43,60,-45,3,14,53,61,15,10,38,21,-22,-63,-8,22,6,59,-63,36,-37,-19,-48,51,57,-31,-39,60,-58,-10,-56,-62,61,-47,13,-2,10,-37,-43,-21,-9,-35,11,-21,-40,-33,11,-42,-57,45
-53,-23,5,45,-52,-15,-28,-6,-6,-29,-21,2,26,12,-60,-18,17,-19,38,-79,7,-16,25,-42,-51,-57,-60,-2,57,-39,61,10,43,-7,-6,-76,21,54,-33,35,37,34,38,64,-2,3,-55,-49,68,57,3,22,22,34,-10,43,-63,-21,-34,-58,26,10,-81,74,82,0,-16,28,-65,0,-44,-23,-57,65,-27,25,14,-5,-22,-5,-44,-30,-27,36,-28,10,-1,26,7,41,-6,15,52,50,32,42,-19,-17,9,36,10,41,-3,-4,-17,-13,9,32,21,-37,-53,40,56,-48,33,-26,35,47,-55,-9
43,-2,-33,53,-43,58,-15,-25,-8,-21,-30,-51,-4,-1,78,43,-53,59,28,71,-17,-3,-5,46,60,3,49,-21,-16,19,-30,47,21,30,50,30,-11,-49,37,-28,17,-12,22,-20,2,-51,-27,-9,-9,41,23,38,18,41,-14,-24,21,49,19,-33,-42,32,-13,-10,20,-24,27,-46,-38,-6,-11,-29,44,-57,44,13,-66,-12,-59,65,44,49,26,-6,17,42,-7,-47,-33,-30,-46,51,29,51,-14,11,-22,-57,11,37,23,-31,-16,54,-9,-22,-21,5,-24,66,-67,-16,-58,30,9,-24,36,-53,19,-2
-60,-7,-27,40,-52,-45,49,38,-45,29,5,40,-55,-15,-46,-42,43,56,-44,-40,-38,13,-40,-37,9,46,-43,22,60,-28,30,-2,-22,58,-48,21,14,-14,6,-62,30,6,-11,-28,-25,64,40,-27,-9,35,-17,29,-15,56,18,47,-29,33,62,13,-61,-16,-21,-27,-9,0,18,9,13,-60,66,-38,55,12,15,-28,48,-29,25,25,-26,-53,1,53,-54,23,-57,-52,-7,-24,-5,52,48,-21,30,-17,35,13,-14,-63,11,-21,-36,-37,4,-32,-19,42,-58,-9,16,51,-52,41,-49,-21,-54,50,57,50
-48,-40,-1,21,-57,-1,41,16,14,-36,56,30,-59,61,25,25,55,51,-38,1,-6,-66,41,-51,-42,-45,5,30,59,-27,4,57,-56,16,-24,-37,51,-5,-49,43,-6,53,23,53,-49,7,1,-44,-10,-15,35,-31,-49,-9,24,35,-5,55,-50,-58,-9,38,11,-59,-16,-37,57,24,25,9,63,-52,-33,-58,-9,4,-10,-50,-37,-26,15,-4,-46,-39,-16,-16,30,61,53,-34,-34,7,-51,7,45,-33,11,-54,-46,-19,-64,-19,59,-52,-14,-16,-30,38,10,44,54,-17,12,-52,3,-51,58,-11,30,-30
16,-54,22,-127,-28,19,-10,7,-19,-55,-64,-46,-1,55,-21,36,11,45,5,-98,-10,-102,4,12,-30,-73,-71,-59,39,27,33,-8,-5,-11,43,-13,35,-53,-40,-40,19,-32,-6,-45,-40,9,15,-4,-44,-58,-60,16,-22,-48,-40,4,-67,43,-10,-8,-11,10,-43,19,-36,-39,-52,19,-40,-67,-60,59,-50,-49,-54,-12,18,32,-5,14,-54,30,-16,-69,-12,-41,55,-17,-48,18,-47,20,-36,-5,42,-4,-77,52,-56,-22,34,-62,47,20,-6,-46,-25,20,-35,-15,-23,14,-2,34,40,-40,-21,-4,12,46
-22,33,-19,-28,-81,-39,7,12,0,23,-32,-29,16,-1,26,-55,-37,56,-28,66,-57,-39,55,32,-36,58,2,44,8,-48,-43,10,-49,73,63,11,-66,-22,-56,5,24,-11,25,-5,9,34,-1,-44,10,3,28,1,5,23,-31,4,-23,38,55,21,-45,-41,-44,-23,43,65,-2,61,12,4,40,24,62,11,14,35,26,46,44,-68,-53,-29,-14,19,-64,-54,-47,57,64,50,-41,-45,55,38,-50,79,-29,-56,9,-15,-42,38,64,-13,13,39,-19,58,-59,-7,-4,15,-47,41,62,-64,46,39,3,-43
-70,-43,-41,-75,-54,-31,37,-19,-64,-37,-44,52,-61,-39,51,-12,32,-46,-43,-62,35,26,-16,-40,-25,22,11,-2,2,-23,13,-16,-2,-7,3,-17,19,-46,-47,56,-29,-11,-45,32,27,-63,6,17,23,-29,-48,48,37,-42,-2,27,-54,-54,-28,22,23,-49,-4,-62,21,5,4,-25,-21,26,-67,61,-40,-15,48,15,3,10,-63,9,-37,-58,-48,-2,52,-40,27,62,42,22,-31,-5,3,17,-2,-34,-32,-55,-59,16,2,-47,52,10,15,12,20,-21,44,-63,3,11,60,24,48,-56,3,36,-53,27
8,-41,-32,-68,-11,36,-19,-13,-55,-50,57,51,39,-30,35,28,54,75,-48,24,-84,35,-62,32,76,-52,-30,-47,-12,-12,13,21,52,1,-33,18,55,14,-19,-47,-17,31,-19,23,61,-33,-5,16,2,-31,44,-2,-66,-12,2,-20,21,34,47,-4,33,-37,15,-30,-22,0,-16,72,25,-54,-37,-63,14,-55,-38,-61,15,-22,21,19,16,13,16,-6,21,26,57,-23,-46,-15,9,-15,-6,8,-30,-62,-32,-22,-39,-42,-46,35,-28,-10,38,68,-38,-63,-40,39,-33,-7,59,20,-5,-3,25,27,31,67
37,0,-23,-17,15,-5,42,-54,-50,54,-30,-21,22,-46,43,68,-22,53,32,63,15,-53,1,-39,-44,-39,-38,37,-46,11,2,-4,44,-2,-2,-59,-17,32,34,-17,45,-65,-5,29,22,-27,-13,3,55,55,-57,-50,-15,33,23,9,16,-26,-34,-39,-61,-28,-56,-15,-68,56,48,0,6,28,49,4,37,49,44,16,-17,-38,2,27,-7,-39,51,-16,-63,49,-17,41,73,-27,1,33,-60,13,0,-44,-47,16,46,26,-35,41,39,15,18,-45,1,-1,-28,26,47,65,-63,60,50,3,-17,14,59,29
37,-8,-34,-30,28,-6,52,-34,16,35,-25,-32,-26,-57,60,51,17,14,-35,50,24,-20,-23,57,-33,51,-40,24,-23,-8,-47,66,40,-60,33,-13,41,53,-3,53,-41,-53,23,-32,-23,-59,-52,-35,-6,-23,11,17,-40,40,42,11,46,-8,30,49,46,-44,-52,33,-66,-12,-33,-14,2,-11,43,-38,-38,-14,-36,30,52,-10,20,26,-31,-26,-3,-39,-50,27,39,-9,-53,-32,18,53,-43,51,-67,-51,-44,-65,3,3,37,49,-57,51,-61,-46,-5,45,32,-19,-55,50,-7,44,23,37,1,-43,76,3
-2,-53,-3,19,-59,42,61,43,10,-32,-42,-54,11,51,20,-39,-32,-13,-34,1,7,-51,41,34,-73,45,-48,-18,-25,63,35,9,34,39,-58,-10,56,-10,46,-23,21,65,18,-57,17,-3,44,45,-35,39,9,-42,3,-12,45,38,-40,-34,-27,-61,-30,-57,42,-35,25,-57,29,28,-16,36,44,14,24,20,-4,-38,44,-36,30,-49,-26,6,48,-33,10,-60,-58,19,-62,9,15,26,55,13,49,-40,-6,53,5,7,-28,-39,7,35,46,39,22,2,63,-15,-47,15,43,3,23,60,1,-29,-60,43
-17,-29,-23,-31,-1,2,58,32,8,-57,-48,-25,37,-2,-54,-14,13,-10,-13,18,-18,-23,32,42,4,-45,-25,-26,-10,-10,-18,-13,-13,-46,51,-43,-56,21,-23,49,-60,64,61,40,5,-70,-46,-5,-24,-22,-8,50,-18,-14,-26,1,-6,49,47,18,11,53,-20,42,0,17,32,43,18,-33,46,-16,13,43,17,49,-10,52,14,-31,-41,19,46,19,52,53,-26,-26,-47,48,27,-49,-57,31,2,19,-1,15,39,5,30,47,-3,-46,28,58,-48,48,-53,51,-8,-24,1,-33,-38,28,-48,-28,-61,21
1,-6,10,20,37,-53,-20,31,8,6,5,-53,-7,61,-69,-73,6,10,8,-70,60,35,50,39,10,29,47,-12,38,36,51,31,55,10,-68,-2,-10,-20,38,-29,22,49,40,-10,12,-22,14,55,37,43,1,-28,5,19,-54,-56,18,47,-32,-33,13,-35,-25,-80,20,-46,-60,-61,-56,20,29,-31,42,-19,39,62,74,-26,-27,-75,49,-18,53,34,49,48,39,58,45,-45,23,-61,13,91,-3,45,36,-54,-13,60,-42,18,31,-44,1,88,69,20,35,41,22,-29,53,3,-54,-2,-31,-28,67,-68
39,18,63,11,24,-8,-8,-18,-25,31,48,-39,-12,-25,3,-53,62,-11,51,49,98,-6,44,54,54,-37,59,18,47,11,35,3,-11,-27,20,-29,-10,-47,-59,67,-18,-58,-12,1,60,64,21,-53,-5,-8,51,-6,-52,-14,-29,4,-31,40,56,5,-48,24,42,-17,-42,16,47,29,53,-20,3,45,46,4,-68,-31,-26,59,-17,0,-26,37,-41,-10,19,32,-32,-52,-43,15,56,27,-63,-58,-27,-14,-43,-22,16,38,-2,-68,-31,7,-2,-35,4,6,-19,3,-48,53,59,69,52,16,-56,40,-19,-39
-23,23,55,6,-6,57,34,39,51,15,-27,40,16,41,55,-29,-39,-42,32,-18,18,-32,8,15,41,-44,5,24,36,57,-39,62,-25,-32,-26,5,43,-12,-59,-17,62,15,20,34,40,-2,-59,-56,-40,6,-6,55,-60,-8,39,55,-3,30,-37,53,-4,18,-52,6,-49,28,-27,-66,-6,5,-44,56,-12,-18,37,-29,-25,-7,30,-17,55,-46,-42,-6,17,-24,-7,23,49,71,-3,12,47,-2,-44,-23,54,24,22,-7,-45,2,44,-33,68,-61,51,-2,26,67,-52,-33,1,-7,-51,32,-3,-2,27,-52
27,-61,-22,-51,-54,-8,-21,-17,-19,-14,-53,-44,-61,54,47,2,61,-24,-9,13,48,22,46,17,85,-43,-24,-19,-50,-4,61,-25,31,9,12,-18,35,55,-33,15,-50,35,-60,11,48,76,42,-46,-11,-28,-63,34,21,-23,-53,2,-42,70,41,-26,8,-62,16,-39,41,-73,-4,-12,-15,18,26,23,-43,9,41,20,-59,36,6,-8,-26,55,24,11,-2,-60,-24,-39,38,-16,42,-47,15,-33,41,10,56,-19,-34,-60,-27,-68,-21,59,-39,14,-46,-31,-3,-46,57,24,-21,59,0,33,67,-11,18,-53
